graph_id,num_nodes,num_edges,noise_type,sigma,query_frac,query_pct,delta,attack_auroc,attack_f1,attack_edge_recall
475,180,299,gaussian,0.1,1.0,100,0.01,0.5668281115423764,0.03344481605339985,0.03344481605339985
475,180,299,gaussian,0.1,1.0,100,0.03,0.7225086967707297,0.07692307692281966,0.07692307692281966
475,180,299,gaussian,0.1,1.0,100,0.1,0.9422937103611816,0.5117056856170177,0.5117056856170177
476,59,120,gaussian,0.1,0.1,10,0.001,0.47131944444444446,0.04166666666631944,0.04166666666631944
476,59,120,gaussian,0.1,0.1,10,0.003,0.4872222222222223,0.074999999999375,0.074999999999375
476,59,120,gaussian,0.1,0.1,10,0.01,0.5218055555555555,0.06666666666611111,0.06666666666611111
476,59,120,gaussian,0.1,0.1,10,0.03,0.5237847222222223,0.06666666666611111,0.06666666666611111
476,59,120,gaussian,0.1,0.1,10,0.1,0.5347222222222222,0.12499999999895833,0.12499999999895833
476,59,120,gaussian,0.1,0.25,25,0.001,0.5196527777777777,0.05833333333284723,0.05833333333284722
476,59,120,gaussian,0.1,0.25,25,0.003,0.5240277777777778,0.074999999999375,0.074999999999375
476,59,120,gaussian,0.1,0.25,25,0.01,0.49999999999999994,0.08333333333263888,0.08333333333263888
476,59,120,gaussian,0.1,0.25,25,0.03,0.5760763888888889,0.14999999999875,0.14999999999875
476,59,120,gaussian,0.1,0.25,25,0.1,0.6309027777777777,0.2999999999975,0.2999999999975
476,59,120,gaussian,0.1,0.5,50,0.001,0.5507638888888889,0.05833333333284723,0.05833333333284722
476,59,120,gaussian,0.1,0.5,50,0.003,0.5125694444444444,0.05833333333284723,0.05833333333284722
476,59,120,gaussian,0.1,0.5,50,0.01,0.5068055555555555,0.04166666666631944,0.04166666666631944
476,59,120,gaussian,0.1,0.5,50,0.03,0.6214583333333332,0.10833333333243056,0.10833333333243056
476,59,120,gaussian,0.1,0.5,50,0.1,0.7370486111111111,0.3666666666636111,0.3666666666636111
476,59,120,gaussian,0.1,1.0,100,0.001,0.49826388888888895,0.06666666666611111,0.06666666666611111
476,59,120,gaussian,0.1,1.0,100,0.003,0.5114583333333333,0.06666666666611111,0.06666666666611111
476,59,120,gaussian,0.1,1.0,100,0.01,0.5783333333333334,0.12499999999895833,0.12499999999895833
476,59,120,gaussian,0.1,1.0,100,0.03,0.6604861111111111,0.21666666666486112,0.21666666666486112
476,59,120,gaussian,0.1,1.0,100,0.1,0.8980555555555556,0.524999999995625,0.524999999995625
477,22,42,gaussian,0.1,0.1,10,0.001,0.5226757369614512,0.19047619047165532,0.19047619047165534
477,22,42,gaussian,0.1,0.1,10,0.003,0.5215419501133787,0.19047619047165532,0.19047619047165534
477,22,42,gaussian,0.1,0.1,10,0.01,0.5073696145124716,0.19047619047165532,0.19047619047165534
477,22,42,gaussian,0.1,0.1,10,0.03,0.5816326530612245,0.23809523808956914,0.23809523808956917
477,22,42,gaussian,0.1,0.1,10,0.1,0.5975056689342403,0.28571428570748303,0.28571428570748303
477,22,42,gaussian,0.1,0.25,25,0.001,0.5878684807256236,0.2619047618985261,0.2619047618985261
477,22,42,gaussian,0.1,0.25,25,0.003,0.423469387755102,0.14285714285374151,0.14285714285374151
477,22,42,gaussian,0.1,0.25,25,0.01,0.5731292517006803,0.4047619047522676,0.4047619047522676
477,22,42,gaussian,0.1,0.25,25,0.03,0.5890022675736962,0.23809523808956914,0.23809523808956917
477,22,42,gaussian,0.1,0.25,25,0.1,0.6062925170068026,0.4047619047522676,0.4047619047522676
477,22,42,gaussian,0.1,0.5,50,0.001,0.47902494331065765,0.16666666666269842,0.16666666666269842
477,22,42,gaussian,0.1,0.5,50,0.003,0.5391156462585034,0.16666666666269842,0.16666666666269842
477,22,42,gaussian,0.1,0.5,50,0.01,0.5178571428571428,0.23809523808956914,0.23809523808956917
477,22,42,gaussian,0.1,0.5,50,0.03,0.6094104308390023,0.30952380951643993,0.30952380951643993
477,22,42,gaussian,0.1,0.5,50,0.1,0.7664399092970522,0.45238095237018144,0.45238095237018144
477,22,42,gaussian,0.1,1.0,100,0.001,0.5187074829931972,0.16666666666269842,0.16666666666269842
477,22,42,gaussian,0.1,1.0,100,0.003,0.54421768707483,0.19047619047165532,0.19047619047165534
477,22,42,gaussian,0.1,1.0,100,0.01,0.5113378684807256,0.2619047618985261,0.2619047618985261
477,22,42,gaussian,0.1,1.0,100,0.03,0.6655328798185941,0.3571428571343538,0.3571428571343538
477,22,42,gaussian,0.1,1.0,100,0.1,0.9070294784580499,0.5952380952239229,0.5952380952239229
478,19,39,gaussian,0.1,0.1,10,0.001,0.4976988823142669,0.1538461538422091,0.1538461538422091
478,19,39,gaussian,0.1,0.1,10,0.003,0.50525969756739,0.17948717948257728,0.17948717948257728
478,19,39,gaussian,0.1,0.1,10,0.01,0.522024983563445,0.28205128204405,0.28205128204405
478,19,39,gaussian,0.1,0.1,10,0.03,0.5417488494411572,0.2564102564036818,0.2564102564036818
478,19,39,gaussian,0.1,0.1,10,0.1,0.5269559500328731,0.17948717948257728,0.17948717948257728
478,19,39,gaussian,0.1,0.25,25,0.001,0.5680473372781065,0.3076923076844182,0.3076923076844182
478,19,39,gaussian,0.1,0.25,25,0.003,0.6364234056541749,0.4102564102458909,0.4102564102458909
478,19,39,gaussian,0.1,0.25,25,0.01,0.531886916502301,0.3076923076844182,0.3076923076844182
478,19,39,gaussian,0.1,0.25,25,0.03,0.45759368836291914,0.2564102564036818,0.2564102564036818
478,19,39,gaussian,0.1,0.25,25,0.1,0.48487836949375407,0.23076923076331363,0.23076923076331363
478,19,39,gaussian,0.1,0.5,50,0.001,0.5614727153188692,0.2564102564036818,0.2564102564036818
478,19,39,gaussian,0.1,0.5,50,0.003,0.5930309007232083,0.3333333333247864,0.3333333333247864
478,19,39,gaussian,0.1,0.5,50,0.01,0.5982905982905983,0.3076923076844182,0.3076923076844182
478,19,39,gaussian,0.1,0.5,50,0.03,0.5358316896778436,0.28205128204405,0.28205128204405
478,19,39,gaussian,0.1,0.5,50,0.1,0.48915187376725844,0.28205128204405,0.28205128204405
478,19,39,gaussian,0.1,1.0,100,0.001,0.47271531886916496,0.17948717948257728,0.17948717948257728
478,19,39,gaussian,0.1,1.0,100,0.003,0.5134779750164365,0.20512820512294544,0.20512820512294544
478,19,39,gaussian,0.1,1.0,100,0.01,0.5463510848126233,0.28205128204405,0.28205128204405
478,19,39,gaussian,0.1,1.0,100,0.03,0.5627876397107167,0.35897435896515456,0.35897435896515456
478,19,39,gaussian,0.1,1.0,100,0.1,0.4358974358974359,0.3076923076844182,0.3076923076844182
479,34,58,gaussian,0.1,0.1,10,0.001,0.48929845422116536,0.08620689655023782,0.08620689655023782
479,34,58,gaussian,0.1,0.1,10,0.003,0.4913793103448275,0.08620689655023782,0.08620689655023782
479,34,58,gaussian,0.1,0.1,10,0.01,0.499256837098692,0.08620689655023782,0.08620689655023782
479,34,58,gaussian,0.1,0.1,10,0.03,0.5010404280618311,0.12068965517033295,0.12068965517033295
479,34,58,gaussian,0.1,0.1,10,0.1,0.5187277051129607,0.13793103448038052,0.13793103448038052
479,34,58,gaussian,0.1,0.25,25,0.001,0.4629904875148632,0.06896551724019026,0.06896551724019026
479,34,58,gaussian,0.1,0.25,25,0.003,0.510998810939358,0.08620689655023782,0.08620689655023782
479,34,58,gaussian,0.1,0.25,25,0.01,0.48067776456599287,0.10344827586028536,0.10344827586028538
479,34,58,gaussian,0.1,0.25,25,0.03,0.5708977407847798,0.15517241379042807,0.15517241379042807
479,34,58,gaussian,0.1,0.25,25,0.1,0.5934898929845422,0.2931034482708086,0.2931034482708086
479,34,58,gaussian,0.1,0.5,50,0.001,0.5726813317479191,0.06896551724019026,0.06896551724019026
479,34,58,gaussian,0.1,0.5,50,0.003,0.4823127229488704,0.06896551724019026,0.06896551724019026
479,34,58,gaussian,0.1,0.5,50,0.01,0.5659928656361475,0.15517241379042807,0.15517241379042807
479,34,58,gaussian,0.1,0.5,50,0.03,0.6744946492271106,0.22413793103061833,0.22413793103061833
479,34,58,gaussian,0.1,0.5,50,0.1,0.7398929845422116,0.3793103448210464,0.3793103448210464
479,34,58,gaussian,0.1,1.0,100,0.001,0.46135552913198574,0.08620689655023782,0.08620689655023782
479,34,58,gaussian,0.1,1.0,100,0.003,0.4869203329369798,0.20689655172057073,0.20689655172057075
479,34,58,gaussian,0.1,1.0,100,0.01,0.6661712247324614,0.2413793103406659,0.2413793103406659
479,34,58,gaussian,0.1,1.0,100,0.03,0.6379310344827587,0.31034482758085613,0.31034482758085613
479,34,58,gaussian,0.1,1.0,100,0.1,0.8944708680142687,0.5517241379215221,0.5517241379215221
480,116,234,gaussian,0.1,0.1,10,0.001,0.5010957703265396,0.025641025640916065,0.025641025640916065
480,116,234,gaussian,0.1,0.1,10,0.003,0.4922017678427935,0.021367521367430056,0.021367521367430056
480,116,234,gaussian,0.1,0.1,10,0.01,0.5006026736795968,0.038461538461374095,0.038461538461374095
480,116,234,gaussian,0.1,0.1,10,0.03,0.5405069764044124,0.07264957264926218,0.07264957264926218
480,116,234,gaussian,0.1,0.1,10,0.1,0.5383428300094967,0.08974358974320623,0.08974358974320623
480,116,234,gaussian,0.1,0.25,25,0.001,0.5102819782306963,0.034188034187888086,0.034188034187888086
480,116,234,gaussian,0.1,0.25,25,0.003,0.4920191394550369,0.038461538461374095,0.038461538461374095
480,116,234,gaussian,0.1,0.25,25,0.01,0.5210479216889473,0.017094017093944043,0.017094017093944043
480,116,234,gaussian,0.1,0.25,25,0.03,0.5564139089780116,0.059829059828804154,0.059829059828804154
480,116,234,gaussian,0.1,0.25,25,0.1,0.6270728322010373,0.21367521367430053,0.21367521367430053
480,116,234,gaussian,0.1,0.5,50,0.001,0.49301446416831035,0.04700854700834612,0.04700854700834612
480,116,234,gaussian,0.1,0.5,50,0.003,0.4722130908028345,0.034188034187888086,0.034188034187888086
480,116,234,gaussian,0.1,0.5,50,0.01,0.5392103148513405,0.038461538461374095,0.038461538461374095
480,116,234,gaussian,0.1,0.5,50,0.03,0.565454014171963,0.06410256410229016,0.06410256410229016
480,116,234,gaussian,0.1,0.5,50,0.1,0.77229892614508,0.26068376068264665,0.26068376068264665
480,116,234,gaussian,0.1,1.0,100,0.001,0.504017824530645,0.05128205128183213,0.05128205128183213
480,116,234,gaussian,0.1,1.0,100,0.003,0.5241982613777486,0.034188034187888086,0.034188034187888086
480,116,234,gaussian,0.1,1.0,100,0.01,0.5946197676966908,0.08119658119623421,0.08119658119623421
480,116,234,gaussian,0.1,1.0,100,0.03,0.677898312513697,0.12393162393109432,0.12393162393109432
480,116,234,gaussian,0.1,1.0,100,0.1,0.8310322156476002,0.30769230769099276,0.30769230769099276
481,44,86,gaussian,0.1,0.1,10,0.001,0.46917252568956186,0.12790697674269874,0.12790697674269874
481,44,86,gaussian,0.1,0.1,10,0.003,0.5090589507842077,0.13953488371930772,0.13953488371930772
481,44,86,gaussian,0.1,0.1,10,0.01,0.5412385073012438,0.10465116278948079,0.10465116278948079
481,44,86,gaussian,0.1,0.1,10,0.03,0.5237966468361276,0.13953488371930772,0.13953488371930772
481,44,86,gaussian,0.1,0.1,10,0.1,0.48296376419686315,0.06976744185965386,0.06976744185965386
481,44,86,gaussian,0.1,0.25,25,0.001,0.5444835045970795,0.1511627906959167,0.1511627906959167
481,44,86,gaussian,0.1,0.25,25,0.003,0.5590859924283397,0.20930232557896158,0.20930232557896158
481,44,86,gaussian,0.1,0.25,25,0.01,0.5350189291508924,0.18604651162574365,0.18604651162574365
481,44,86,gaussian,0.1,0.25,25,0.03,0.5835586803677664,0.20930232557896158,0.20930232557896158
481,44,86,gaussian,0.1,0.25,25,0.1,0.5455651703623581,0.1976744186023526,0.1976744186023526
481,44,86,gaussian,0.1,0.5,50,0.001,0.5525959978366685,0.17441860464913467,0.17441860464913467
481,44,86,gaussian,0.1,0.5,50,0.003,0.4634261763115197,0.06976744185965386,0.06976744185965386
481,44,86,gaussian,0.1,0.5,50,0.01,0.5232558139534884,0.12790697674269874,0.12790697674269874
481,44,86,gaussian,0.1,0.5,50,0.03,0.6377771768523527,0.1976744186023526,0.1976744186023526
481,44,86,gaussian,0.1,0.5,50,0.1,0.5854515954570039,0.22093023255557057,0.22093023255557057
481,44,86,gaussian,0.1,1.0,100,0.001,0.5542184964845861,0.11627906976608977,0.11627906976608977
481,44,86,gaussian,0.1,1.0,100,0.003,0.5152785289345593,0.09302325581287182,0.09302325581287182
481,44,86,gaussian,0.1,1.0,100,0.01,0.6204705246078961,0.09302325581287182,0.09302325581287182
481,44,86,gaussian,0.1,1.0,100,0.03,0.5644943212547323,0.17441860464913467,0.17441860464913467
481,44,86,gaussian,0.1,1.0,100,0.1,0.6469713358572201,0.3023255813918334,0.3023255813918334
482,16,32,gaussian,0.1,0.1,10,0.001,0.5263671875,0.24999999999218753,0.24999999999218753
482,16,32,gaussian,0.1,0.1,10,0.003,0.47265625,0.2187499999931641,0.21874999999316408
482,16,32,gaussian,0.1,0.1,10,0.01,0.4287109375,0.2187499999931641,0.21874999999316408
482,16,32,gaussian,0.1,0.1,10,0.03,0.515625,0.24999999999218753,0.24999999999218753
482,16,32,gaussian,0.1,0.1,10,0.1,0.611328125,0.3124999999902344,0.3124999999902344
482,16,32,gaussian,0.1,0.25,25,0.001,0.533203125,0.3124999999902344,0.3124999999902344
482,16,32,gaussian,0.1,0.25,25,0.003,0.49609375,0.3124999999902344,0.3124999999902344
482,16,32,gaussian,0.1,0.25,25,0.01,0.53857421875,0.24999999999218753,0.24999999999218753
482,16,32,gaussian,0.1,0.25,25,0.03,0.48974609375,0.281249999991211,0.281249999991211
482,16,32,gaussian,0.1,0.25,25,0.1,0.51025390625,0.3124999999902344,0.3124999999902344
482,16,32,gaussian,0.1,0.5,50,0.001,0.5888671875,0.4374999999863282,0.43749999998632816
482,16,32,gaussian,0.1,0.5,50,0.003,0.54296875,0.3749999999882814,0.3749999999882813
482,16,32,gaussian,0.1,0.5,50,0.01,0.466796875,0.281249999991211,0.281249999991211
482,16,32,gaussian,0.1,0.5,50,0.03,0.57763671875,0.3749999999882814,0.3749999999882813
482,16,32,gaussian,0.1,0.5,50,0.1,0.65673828125,0.4687499999853516,0.4687499999853516
482,16,32,gaussian,0.1,1.0,100,0.001,0.51171875,0.4374999999863282,0.43749999998632816
482,16,32,gaussian,0.1,1.0,100,0.003,0.494140625,0.34374999998925787,0.34374999998925787
482,16,32,gaussian,0.1,1.0,100,0.01,0.626953125,0.34374999998925787,0.34374999998925787
482,16,32,gaussian,0.1,1.0,100,0.03,0.625,0.281249999991211,0.281249999991211
482,16,32,gaussian,0.1,1.0,100,0.1,0.658203125,0.34374999998925787,0.34374999998925787
483,38,79,gaussian,0.1,0.1,10,0.001,0.4808524274955937,0.1139240506314693,0.1139240506314693
483,38,79,gaussian,0.1,0.1,10,0.003,0.49238904021791374,0.08860759493558726,0.08860759493558724
483,38,79,gaussian,0.1,0.1,10,0.01,0.5120173049190836,0.1139240506314693,0.1139240506314693
483,38,79,gaussian,0.1,0.1,10,0.03,0.5265181861881109,0.15189873417529243,0.15189873417529243
483,38,79,gaussian,0.1,0.1,10,0.1,0.5142605351706457,0.13924050632735138,0.13924050632735138
483,38,79,gaussian,0.1,0.25,25,0.001,0.48069219676333924,0.08860759493558726,0.08860759493558724
483,38,79,gaussian,0.1,0.25,25,0.003,0.5048870373337606,0.13924050632735138,0.13924050632735138
483,38,79,gaussian,0.1,0.25,25,0.01,0.5087325749078673,0.1898734177191155,0.1898734177191155
483,38,79,gaussian,0.1,0.25,25,0.03,0.5489504887037333,0.1898734177191155,0.1898734177191155
483,38,79,gaussian,0.1,0.25,25,0.1,0.5648934465630508,0.27848101265470276,0.27848101265470276
483,38,79,gaussian,0.1,0.5,50,0.001,0.556721679218074,0.08860759493558726,0.08860759493558724
483,38,79,gaussian,0.1,0.5,50,0.003,0.4860599262938632,0.08860759493558726,0.08860759493558724
483,38,79,gaussian,0.1,0.5,50,0.01,0.5411792981893928,0.16455696202323344,0.16455696202323344
483,38,79,gaussian,0.1,0.5,50,0.03,0.5564813331196924,0.2278481012629386,0.2278481012629386
483,38,79,gaussian,0.1,0.5,50,0.1,0.6770549591411633,0.2911392405026438,0.2911392405026438
483,38,79,gaussian,0.1,1.0,100,0.001,0.5080916519788496,0.10126582278352828,0.10126582278352828
483,38,79,gaussian,0.1,1.0,100,0.003,0.581797788815895,0.13924050632735138,0.13924050632735138
483,38,79,gaussian,0.1,1.0,100,0.01,0.4568178176574267,0.13924050632735138,0.13924050632735138
483,38,79,gaussian,0.1,1.0,100,0.03,0.7183143726966832,0.2911392405026438,0.2911392405026438
483,38,79,gaussian,0.1,1.0,100,0.1,0.8479410350905303,0.4050632911341131,0.4050632911341131
484,55,104,gaussian,0.1,0.1,10,0.001,0.5001386834319528,0.07692307692233727,0.07692307692233727
484,55,104,gaussian,0.1,0.1,10,0.003,0.5373058431952663,0.07692307692233727,0.07692307692233727
484,55,104,gaussian,0.1,0.1,10,0.01,0.5214497041420119,0.10576923076821375,0.10576923076821375
484,55,104,gaussian,0.1,0.1,10,0.03,0.5286612426035503,0.10576923076821375,0.10576923076821375
484,55,104,gaussian,0.1,0.1,10,0.1,0.5325443786982248,0.15384615384467454,0.15384615384467454
484,55,104,gaussian,0.1,0.25,25,0.001,0.5273668639053255,0.06730769230704511,0.06730769230704511
484,55,104,gaussian,0.1,0.25,25,0.003,0.4880269970414201,0.06730769230704511,0.06730769230704511
484,55,104,gaussian,0.1,0.25,25,0.01,0.5232063609467456,0.0961538461529216,0.0961538461529216
484,55,104,gaussian,0.1,0.25,25,0.03,0.5963849852071007,0.11538461538350592,0.11538461538350592
484,55,104,gaussian,0.1,0.25,25,0.1,0.6040588017751479,0.23076923076701183,0.23076923076701183
484,55,104,gaussian,0.1,0.5,50,0.001,0.4991678994082841,0.05769230769175296,0.05769230769175296
484,55,104,gaussian,0.1,0.5,50,0.003,0.5278291420118343,0.0480769230764608,0.0480769230764608
484,55,104,gaussian,0.1,0.5,50,0.01,0.49375924556213013,0.038461538461168635,0.038461538461168635
484,55,104,gaussian,0.1,0.5,50,0.03,0.6033191568047337,0.11538461538350592,0.11538461538350592
484,55,104,gaussian,0.1,0.5,50,0.1,0.7284116124260356,0.2980769230740569,0.2980769230740569
484,55,104,gaussian,0.1,1.0,100,0.001,0.49223372781065095,0.10576923076821375,0.10576923076821375
484,55,104,gaussian,0.1,1.0,100,0.003,0.5302329881656804,0.0480769230764608,0.0480769230764608
484,55,104,gaussian,0.1,1.0,100,0.01,0.5380917159763313,0.11538461538350592,0.11538461538350592
484,55,104,gaussian,0.1,1.0,100,0.03,0.6587463017751479,0.16346153845996672,0.16346153845996672
484,55,104,gaussian,0.1,1.0,100,0.1,0.8263683431952662,0.32692307691993344,0.32692307691993344
485,27,57,gaussian,0.1,0.1,10,0.001,0.5090797168359495,0.10526315789289013,0.10526315789289013
485,27,57,gaussian,0.1,0.1,10,0.003,0.49030470914127433,0.12280701754170514,0.12280701754170514
485,27,57,gaussian,0.1,0.1,10,0.01,0.49122807017543857,0.1578947368393352,0.1578947368393352
485,27,57,gaussian,0.1,0.1,10,0.03,0.48045552477685444,0.1578947368393352,0.1578947368393352
485,27,57,gaussian,0.1,0.1,10,0.1,0.5146198830409356,0.17543859648815022,0.17543859648815022
485,27,57,gaussian,0.1,0.25,25,0.001,0.5176977531548168,0.14035087719052017,0.14035087719052017
485,27,57,gaussian,0.1,0.25,25,0.003,0.5269313634964604,0.1578947368393352,0.1578947368393352
485,27,57,gaussian,0.1,0.25,25,0.01,0.631578947368421,0.2456140350834103,0.2456140350834103
485,27,57,gaussian,0.1,0.25,25,0.03,0.530932594644506,0.1578947368393352,0.1578947368393352
485,27,57,gaussian,0.1,0.25,25,0.1,0.6208064019698369,0.3157894736786704,0.3157894736786704
485,27,57,gaussian,0.1,0.5,50,0.001,0.4996922129886119,0.1578947368393352,0.1578947368393352
485,27,57,gaussian,0.1,0.5,50,0.003,0.5352416128039397,0.17543859648815022,0.17543859648815022
485,27,57,gaussian,0.1,0.5,50,0.01,0.5227762388427208,0.28070175438104034,0.28070175438104034
485,27,57,gaussian,0.1,0.5,50,0.03,0.6308094798399507,0.26315789473222534,0.26315789473222534
485,27,57,gaussian,0.1,0.5,50,0.1,0.6762080640196982,0.28070175438104034,0.28070175438104034
485,27,57,gaussian,0.1,1.0,100,0.001,0.4819944598337951,0.14035087719052017,0.14035087719052017
485,27,57,gaussian,0.1,1.0,100,0.003,0.6032625423207141,0.19298245613696524,0.19298245613696524
485,27,57,gaussian,0.1,1.0,100,0.01,0.4863034779932287,0.1578947368393352,0.1578947368393352
485,27,57,gaussian,0.1,1.0,100,0.03,0.6195752539242845,0.28070175438104034,0.28070175438104034
485,27,57,gaussian,0.1,1.0,100,0.1,0.7703908895044629,0.3157894736786704,0.3157894736786704
486,17,34,gaussian,0.1,0.1,10,0.001,0.5237889273356401,0.20588235293512114,0.20588235293512114
486,17,34,gaussian,0.1,0.1,10,0.003,0.5224913494809688,0.26470588234515574,0.26470588234515574
486,17,34,gaussian,0.1,0.1,10,0.01,0.5285467128027681,0.23529411764013844,0.23529411764013844
486,17,34,gaussian,0.1,0.1,10,0.03,0.5194636678200693,0.23529411764013844,0.23529411764013844
486,17,34,gaussian,0.1,0.1,10,0.1,0.5765570934256055,0.32352941175519034,0.32352941175519034
486,17,34,gaussian,0.1,0.25,25,0.001,0.4896193771626298,0.20588235293512114,0.20588235293512114
486,17,34,gaussian,0.1,0.25,25,0.003,0.45415224913494806,0.20588235293512114,0.20588235293512114
486,17,34,gaussian,0.1,0.25,25,0.01,0.5743944636678201,0.294117647050173,0.294117647050173
486,17,34,gaussian,0.1,0.25,25,0.03,0.5268166089965398,0.26470588234515574,0.26470588234515574
486,17,34,gaussian,0.1,0.25,25,0.1,0.5021626297577855,0.32352941175519034,0.32352941175519034
486,17,34,gaussian,0.1,0.5,50,0.001,0.5717993079584774,0.3529411764602077,0.3529411764602077
486,17,34,gaussian,0.1,0.5,50,0.003,0.5891003460207612,0.26470588234515574,0.26470588234515574
486,17,34,gaussian,0.1,0.5,50,0.01,0.39576124567474047,0.17647058823010384,0.17647058823010384
486,17,34,gaussian,0.1,0.5,50,0.03,0.5730968858131488,0.26470588234515574,0.26470588234515574
486,17,34,gaussian,0.1,0.5,50,0.1,0.5198961937716263,0.32352941175519034,0.32352941175519034
486,17,34,gaussian,0.1,1.0,100,0.001,0.49221453287197237,0.1470588235250865,0.1470588235250865
486,17,34,gaussian,0.1,1.0,100,0.003,0.5190311418685121,0.23529411764013844,0.23529411764013844
486,17,34,gaussian,0.1,1.0,100,0.01,0.4550173010380622,0.23529411764013844,0.23529411764013844
486,17,34,gaussian,0.1,1.0,100,0.03,0.6358131487889274,0.38235294116522495,0.38235294116522495
486,17,34,gaussian,0.1,1.0,100,0.1,0.6306228373702422,0.38235294116522495,0.38235294116522495
487,59,104,gaussian,0.1,0.1,10,0.001,0.47420488165680474,0.06730769230704511,0.06730769230704511
487,59,104,gaussian,0.1,0.1,10,0.003,0.5145155325443788,0.08653846153762944,0.08653846153762944
487,59,104,gaussian,0.1,0.1,10,0.01,0.5095691568047337,0.08653846153762944,0.08653846153762944
487,59,104,gaussian,0.1,0.1,10,0.03,0.5454881656804733,0.12499999999879807,0.12499999999879807
487,59,104,gaussian,0.1,0.1,10,0.1,0.5667529585798816,0.18269230769055106,0.18269230769055103
487,59,104,gaussian,0.1,0.25,25,0.001,0.5169193786982248,0.06730769230704511,0.06730769230704511
487,59,104,gaussian,0.1,0.25,25,0.003,0.5008321005917159,0.06730769230704511,0.06730769230704511
487,59,104,gaussian,0.1,0.25,25,0.01,0.49408284023668636,0.0480769230764608,0.0480769230764608
487,59,104,gaussian,0.1,0.25,25,0.03,0.5457193047337279,0.0961538461529216,0.0961538461529216
487,59,104,gaussian,0.1,0.25,25,0.1,0.6403938609467454,0.22115384615171968,0.22115384615171968
487,59,104,gaussian,0.1,0.5,50,0.001,0.488443047337278,0.038461538461168635,0.038461538461168635
487,59,104,gaussian,0.1,0.5,50,0.003,0.5138683431952662,0.05769230769175296,0.05769230769175296
487,59,104,gaussian,0.1,0.5,50,0.01,0.516826923076923,0.05769230769175296,0.05769230769175296
487,59,104,gaussian,0.1,0.5,50,0.03,0.7081176035502957,0.11538461538350592,0.11538461538350592
487,59,104,gaussian,0.1,0.5,50,0.1,0.7636834319526628,0.34615384615051775,0.34615384615051775
487,59,104,gaussian,0.1,1.0,100,0.001,0.44424926035502954,0.02884615384587648,0.02884615384587648
487,59,104,gaussian,0.1,1.0,100,0.003,0.5340236686390533,0.019230769230584317,0.019230769230584317
487,59,104,gaussian,0.1,1.0,100,0.01,0.6058616863905325,0.12499999999879807,0.12499999999879807
487,59,104,gaussian,0.1,1.0,100,0.03,0.731139053254438,0.18269230769055106,0.18269230769055103
487,59,104,gaussian,0.1,1.0,100,0.1,0.8314534023668638,0.34615384615051775,0.34615384615051775
488,148,283,gaussian,0.1,0.1,10,0.001,0.48650875900560625,0.01766784452290577,0.01766784452290577
488,148,283,gaussian,0.1,0.1,10,0.003,0.4854724119417148,0.031802120141230385,0.031802120141230385
488,148,283,gaussian,0.1,0.1,10,0.01,0.5104820886763476,0.05653710247329845,0.056537102473298455
488,148,283,gaussian,0.1,0.1,10,0.03,0.5290739052803756,0.05300353356871731,0.0530035335687173
488,148,283,gaussian,0.1,0.1,10,0.1,0.5296045649215247,0.10247349823285345,0.10247349823285345
488,148,283,gaussian,0.1,0.25,25,0.001,0.48645881456879225,0.03533568904581154,0.03533568904581154
488,148,283,gaussian,0.1,0.25,25,0.003,0.5194658442482738,0.031802120141230385,0.031802120141230385
488,148,283,gaussian,0.1,0.25,25,0.01,0.5333816129555871,0.03533568904581154,0.03533568904581154
488,148,283,gaussian,0.1,0.25,25,0.03,0.5583912896902196,0.06713780918704192,0.06713780918704192
488,148,283,gaussian,0.1,0.25,25,0.1,0.605195470039581,0.18727915194280115,0.18727915194280115
488,148,283,gaussian,0.1,0.5,50,0.001,0.4539200139844423,0.031802120141230385,0.031802120141230385
488,148,283,gaussian,0.1,0.5,50,0.003,0.5686673575647091,0.045936395759555,0.045936395759555
488,148,283,gaussian,0.1,0.5,50,0.01,0.5546329708199627,0.05300353356871731,0.0530035335687173
488,148,283,gaussian,0.1,0.5,50,0.03,0.6282885290114747,0.08833922261452884,0.08833922261452884
488,148,283,gaussian,0.1,0.5,50,0.1,0.7450960806103212,0.24028268551151843,0.24028268551151843
488,148,283,gaussian,0.1,1.0,100,0.001,0.5254154752837469,0.03886925795039269,0.03886925795039269
488,148,283,gaussian,0.1,1.0,100,0.003,0.5353044737729277,0.01766784452290577,0.01766784452290577
488,148,283,gaussian,0.1,1.0,100,0.01,0.5437825419221116,0.01766784452290577,0.01766784452290577
488,148,283,gaussian,0.1,1.0,100,0.03,0.6548839416149534,0.06713780918704192,0.06713780918704192
488,148,283,gaussian,0.1,1.0,100,0.1,0.8964526963752824,0.3038869257939792,0.3038869257939792
489,84,162,gaussian,0.1,0.1,10,0.001,0.5091068434689834,0.04938271604907789,0.04938271604907789
489,84,162,gaussian,0.1,0.1,10,0.003,0.49186480719402537,0.04320987654294315,0.04320987654294315
489,84,162,gaussian,0.1,0.1,10,0.01,0.5094878829446732,0.061728395061347356,0.061728395061347356
489,84,162,gaussian,0.1,0.1,10,0.03,0.4875781130925165,0.08024691357975157,0.08024691357975157
489,84,162,gaussian,0.1,0.1,10,0.1,0.5288637402834934,0.12345679012269471,0.12345679012269471
489,84,162,gaussian,0.1,0.25,25,0.001,0.5068968145099833,0.055555555555212625,0.055555555555212625
489,84,162,gaussian,0.1,0.25,25,0.003,0.5333600060966316,0.1049382716042905,0.1049382716042905
