graph_id,num_nodes,num_edges,delta,attack_auroc,attack_f1,attack_precision,attack_recall,threshold,mode
454,30,58,0.05,0.977705112960761,0.7521367521238951,0.7457627118517668,0.7586206896420928,0.003922358155250549,search_grid
454,30,58,0.1,0.9887039239001189,0.7521367521238951,0.7457627118517668,0.7586206896420928,0.0077720582485198975,search_grid
455,15,26,0.01,0.9615384615384616,0.7999999999753846,0.6666666666495727,0.9999999999615384,0.00012442469596862793,baseline_fixed_delta
455,15,26,0.0001,0.9571005917159764,0.7999999999753846,0.6666666666495727,0.9999999999615384,1.2516975402832031e-06,adaptive_delta
455,15,26,0.0001,0.9571005917159764,0.7999999999753846,0.6666666666495727,0.9999999999615384,1.2516975402832031e-06,search_grid
455,15,26,0.0005,0.8772189349112426,0.7999999999753846,0.6666666666495727,0.9999999999615384,6.198883056640625e-06,search_grid
455,15,26,0.001,0.8801775147928994,0.7999999999753846,0.6666666666495727,0.9999999999615384,1.245737075805664e-05,search_grid
455,15,26,0.002,0.937869822485207,0.7999999999753846,0.6666666666495727,0.9999999999615384,2.485513687133789e-05,search_grid
455,15,26,0.005,0.9334319526627219,0.7999999999753846,0.6666666666495727,0.9999999999615384,6.222724914550781e-05,search_grid
455,15,26,0.01,0.9349112426035502,0.7999999999753846,0.6666666666495727,0.9999999999615384,0.00012442469596862793,search_grid
455,15,26,0.02,0.9571005917159764,0.7999999999753846,0.6666666666495727,0.9999999999615384,0.0002709031105041504,search_grid
455,15,26,0.05,0.9423076923076923,0.7999999999753846,0.6666666666495727,0.9999999999615384,0.00074043869972229,search_grid
455,15,26,0.1,0.9215976331360947,0.7999999999753846,0.6666666666495727,0.9999999999615384,0.001665264368057251,search_grid
