graph_id,num_nodes,num_edges,noise_type,sigma,attack_auroc,attack_f1,attack_edge_recall,model_acc
759,11,20,gaussian,0.05,0.5825,0.5499999999725,0.5499999999725,0.9090909361839294
759,11,20,gaussian,0.1,0.5575000000000001,0.4499999999775,0.4499999999775,0.9090909361839294
759,11,20,gaussian,0.2,0.5700000000000001,0.3499999999825,0.3499999999825,0.9090909361839294
759,11,20,gaussian,0.3,0.4925,0.3499999999825,0.3499999999825,0.9090909361839294
759,11,20,laplace,0.0,0.8049999999999999,0.6499999999675,0.6499999999675,0.9090909361839294
759,11,20,laplace,0.05,0.5775,0.39999999998,0.39999999998,0.9090909361839294
759,11,20,laplace,0.1,0.55,0.39999999998,0.39999999998,0.9090909361839294
759,11,20,laplace,0.2,0.605,0.39999999998,0.39999999998,1.0
759,11,20,laplace,0.3,0.5774999999999999,0.3499999999825,0.3499999999825,0.9090909361839294
760,150,271,gaussian,0.0,0.9955474462493703,0.7121771217685897,0.7121771217685898,0.8533333539962769
760,150,271,gaussian,0.05,0.6822619517708093,0.12177121771172779,0.12177121771172779,0.8533333539962769
760,150,271,gaussian,0.1,0.6080663389659726,0.036900369003553875,0.036900369003553875,0.8533333539962769
760,150,271,gaussian,0.2,0.5218883185141814,0.03321033210319849,0.03321033210319849,0.8600000143051147
760,150,271,gaussian,0.3,0.5556433055105459,0.018450184501776937,0.018450184501776937,0.8533333539962769
760,150,271,laplace,0.0,0.9913944526899143,0.7121771217685897,0.7121771217685898,0.8533333539962769
760,150,271,laplace,0.05,0.6231805122479269,0.05535055350533081,0.05535055350533081,0.8533333539962769
760,150,271,laplace,0.1,0.5514222300894596,0.022140221402132322,0.022140221402132326,0.8666666746139526
760,150,271,laplace,0.2,0.5469015944771994,0.036900369003553875,0.036900369003553875,0.8666666746139526
760,150,271,laplace,0.3,0.489263490420882,0.01476014760142155,0.01476014760142155,0.8266667127609253
761,39,71,gaussian,0.0,0.9942471731799246,0.8873239436494743,0.8873239436494743,0.8205128312110901
761,39,71,gaussian,0.05,0.5901606824042848,0.14084507042055147,0.14084507042055147,0.8461538553237915
761,39,71,gaussian,0.1,0.456457052172188,0.07042253521027574,0.07042253521027574,0.8205128312110901
761,39,71,gaussian,0.2,0.5217218805792502,0.1267605633784963,0.1267605633784963,0.8461538553237915
761,39,71,gaussian,0.3,0.5500892680023804,0.09859154929438603,0.09859154929438603,0.8205128312110901
761,39,71,laplace,0.0,0.9930569331481849,0.8873239436494743,0.8873239436494743,0.8205128312110901
761,39,71,laplace,0.05,0.6183296964887919,0.09859154929438603,0.09859154929438603,0.8205128312110901
761,39,71,laplace,0.1,0.5816306288434834,0.1549295774626066,0.1549295774626066,0.8205128312110901
761,39,71,laplace,0.2,0.6459035905574291,0.14084507042055147,0.14084507042055147,0.8205128312110901
761,39,71,laplace,0.3,0.5637770283673874,0.1549295774626066,0.1549295774626066,0.8974359035491943
762,33,65,gaussian,0.0,0.9389349112426035,0.6923076922970414,0.6923076922970414,1.0
762,33,65,gaussian,0.05,0.5706508875739644,0.2615384615344379,0.2615384615344379,1.0
762,33,65,gaussian,0.1,0.6336094674556214,0.24615384615005917,0.24615384615005917,0.9696969985961914
762,33,65,gaussian,0.2,0.5358579881656804,0.10769230769065088,0.10769230769065088,1.0
762,33,65,gaussian,0.3,0.5410650887573965,0.13846153845940828,0.13846153845940828,0.9696969985961914
762,33,65,laplace,0.0,0.9318343195266272,0.6923076922970414,0.6923076922970414,1.0
762,33,65,laplace,0.05,0.6610650887573966,0.23076923076568046,0.23076923076568046,1.0
762,33,65,laplace,0.1,0.5285207100591716,0.06153846153751479,0.06153846153751479,1.0
762,33,65,laplace,0.2,0.43621301775147925,0.09230769230627218,0.09230769230627218,0.9696969985961914
762,33,65,laplace,0.3,0.47479289940828406,0.12307692307502958,0.12307692307502958,1.0
763,6,12,gaussian,0.0,0.5,0.7499999999375,0.7499999999375,0.6666666865348816
763,6,12,gaussian,0.05,0.638888888888889,0.8333333332638889,0.8333333332638889,0.6666666865348816
763,6,12,gaussian,0.1,0.6944444444444446,0.8333333332638889,0.8333333332638889,0.6666666865348816
763,6,12,gaussian,0.2,0.6944444444444444,0.8333333332638889,0.8333333332638889,0.6666666865348816
763,6,12,gaussian,0.3,0.5277777777777777,0.7499999999375,0.7499999999375,0.6666666865348816
763,6,12,laplace,0.0,0.5,0.7499999999375,0.7499999999375,0.6666666865348816
763,6,12,laplace,0.05,0.7500000000000001,0.8333333332638889,0.8333333332638889,0.6666666865348816
763,6,12,laplace,0.1,0.7777777777777778,0.8333333332638889,0.8333333332638889,0.6666666865348816
763,6,12,laplace,0.2,0.6944444444444444,0.8333333332638889,0.8333333332638889,0.6666666865348816
763,6,12,laplace,0.3,0.3055555555555556,0.7499999999375,0.7499999999375,0.8333333730697632
764,13,26,gaussian,0.0,0.9970414201183431,0.9615384615014793,0.9615384615014793,0.7692307829856873
764,13,26,gaussian,0.05,0.7233727810650887,0.5769230769008876,0.5769230769008876,0.7692307829856873
764,13,26,gaussian,0.1,0.4748520710059171,0.3461538461405325,0.3461538461405325,0.7692307829856873
764,13,26,gaussian,0.2,0.5754437869822485,0.46153846152071004,0.46153846152071004,0.7692307829856873
764,13,26,gaussian,0.3,0.5606508875739645,0.3076923076804734,0.3076923076804734,0.692307710647583
764,13,26,laplace,0.0,1.0,0.9615384615014793,0.9615384615014793,0.7692307829856873
764,13,26,laplace,0.05,0.5710059171597632,0.46153846152071004,0.46153846152071004,0.7692307829856873
764,13,26,laplace,0.1,0.6479289940828403,0.46153846152071004,0.46153846152071004,0.7692307829856873
764,13,26,laplace,0.2,0.5650887573964497,0.3846153846005917,0.3846153846005917,0.7692307829856873
764,13,26,laplace,0.3,0.514792899408284,0.3846153846005917,0.3846153846005917,0.8461538553237915
765,10,21,gaussian,0.0,0.8684807256235828,0.7619047618684808,0.7619047618684808,1.0
765,10,21,gaussian,0.05,0.4126984126984127,0.3809523809342404,0.3809523809342404,1.0
765,10,21,gaussian,0.1,0.6213151927437641,0.5714285714013605,0.5714285714013605,1.0
765,10,21,gaussian,0.2,0.47165532879818595,0.42857142855102043,0.42857142855102043,1.0
765,10,21,gaussian,0.3,0.5306122448979592,0.5238095237845805,0.5238095237845805,0.9000000357627869
765,10,21,laplace,0.0,0.8707482993197279,0.7619047618684808,0.7619047618684808,1.0
765,10,21,laplace,0.05,0.63718820861678,0.6190476190181405,0.6190476190181405,1.0
765,10,21,laplace,0.1,0.5102040816326531,0.5714285714013605,0.5714285714013605,1.0
765,10,21,laplace,0.2,0.4965986394557823,0.5238095237845805,0.5238095237845805,0.9000000357627869
765,10,21,laplace,0.3,0.5827664399092971,0.5238095237845805,0.5238095237845805,0.9000000357627869
766,46,77,gaussian,0.0,0.9725080114690505,0.805194805184348,0.805194805184348,0.8695652484893799
766,46,77,gaussian,0.05,0.6975881261595547,0.24675324675004215,0.24675324675004215,0.9130434989929199
766,46,77,gaussian,0.1,0.5400573452521504,0.11688311688159891,0.11688311688159891,0.8695652484893799
766,46,77,gaussian,0.2,0.5577669084162591,0.07792207792106594,0.07792207792106594,0.804347813129425
766,46,77,gaussian,0.3,0.5614774835554056,0.07792207792106594,0.07792207792106594,0.95652174949646
766,46,77,laplace,0.0,0.9839770618991399,0.805194805184348,0.805194805184348,0.8695652484893799
766,46,77,laplace,0.05,0.6643616124135605,0.09090909090791027,0.09090909090791027,0.8913043737411499
766,46,77,laplace,0.1,0.5828976218586607,0.12987012986844323,0.12987012986844323,0.8695652484893799
766,46,77,laplace,0.2,0.5454545454545455,0.14285714285528756,0.14285714285528756,0.8478261232376099
766,46,77,laplace,0.3,0.49991566874683757,0.07792207792106594,0.07792207792106594,0.95652174949646
767,10,17,gaussian,0.0,1.0,0.941176470532872,0.941176470532872,1.0
767,10,17,gaussian,0.05,0.6020761245674741,0.470588235266436,0.470588235266436,1.0
767,10,17,gaussian,0.1,0.4048442906574395,0.2941176470415225,0.2941176470415225,1.0
767,10,17,gaussian,0.2,0.49480968858131485,0.4117647058581314,0.41176470585813146,1.0
767,10,17,gaussian,0.3,0.4325259515570934,0.235294117633218,0.235294117633218,1.0
767,10,17,laplace,0.0,0.9965397923875432,0.941176470532872,0.941176470532872,1.0
767,10,17,laplace,0.05,0.5778546712802768,0.5294117646747405,0.5294117646747405,1.0
767,10,17,laplace,0.1,0.3391003460207613,0.352941176449827,0.352941176449827,1.0
767,10,17,laplace,0.2,0.5259515570934257,0.352941176449827,0.352941176449827,1.0
767,10,17,laplace,0.3,0.6332179930795848,0.470588235266436,0.470588235266436,0.6000000238418579
768,13,27,gaussian,0.0,0.5871056241426611,0.44444444442798353,0.44444444442798353,1.0
768,13,27,gaussian,0.05,0.4362139917695473,0.33333333332098763,0.33333333332098763,1.0
768,13,27,gaussian,0.1,0.4622770919067215,0.33333333332098763,0.33333333332098763,1.0
768,13,27,gaussian,0.2,0.5089163237311385,0.33333333332098763,0.33333333332098763,1.0
768,13,27,gaussian,0.3,0.5432098765432098,0.33333333332098763,0.33333333332098763,0.7692307829856873
768,13,27,laplace,0.0,0.6090534979423868,0.44444444442798353,0.44444444442798353,1.0
768,13,27,laplace,0.05,0.541838134430727,0.37037037035665293,0.37037037035665293,1.0
768,13,27,laplace,0.1,0.4609053497942386,0.29629629628532234,0.29629629628532234,1.0
768,13,27,laplace,0.2,0.5953360768175583,0.44444444442798353,0.44444444442798353,0.8461538553237915
768,13,27,laplace,0.3,0.6803840877914952,0.37037037035665293,0.37037037035665293,0.9230769872665405
769,51,89,gaussian,0.0,0.993561419012751,0.8764044943721752,0.8764044943721752,1.0
769,51,89,gaussian,0.05,0.6629213483146068,0.2359550561771241,0.2359550561771241,1.0
769,51,89,gaussian,0.1,0.6306021966923367,0.1573033707847494,0.1573033707847494,0.9803922176361084
769,51,89,gaussian,0.2,0.6346420906451206,0.13483146067264234,0.13483146067264234,0.9215686321258545
769,51,89,gaussian,0.3,0.4649665446282035,0.033707865168160586,0.033707865168160586,0.9019607901573181
769,51,89,laplace,0.0,0.9972225729074612,0.8764044943721752,0.8764044943721752,1.0
769,51,89,laplace,0.05,0.6087615200100998,0.14606741572869586,0.14606741572869586,1.0
769,51,89,laplace,0.1,0.6229011488448429,0.17977528089685643,0.17977528089685646,0.9803922176361084
769,51,89,laplace,0.2,0.5623027395530867,0.0786516853923747,0.0786516853923747,1.0
769,51,89,laplace,0.3,0.5347809619997475,0.12359550561658882,0.12359550561658882,0.8627451062202454
770,15,28,gaussian,0.0,0.9438775510204082,0.6785714285471939,0.6785714285471939,1.0
770,15,28,gaussian,0.05,0.8061224489795918,0.49999999998214284,0.49999999998214284,1.0
770,15,28,gaussian,0.1,0.6913265306122449,0.4642857142691327,0.4642857142691327,1.0
770,15,28,gaussian,0.2,0.610969387755102,0.32142857141709186,0.32142857141709186,1.0
770,15,28,gaussian,0.3,0.631377551020408,0.357142857130102,0.357142857130102,1.0
770,15,28,laplace,0.0,0.9426020408163265,0.6785714285471939,0.6785714285471939,1.0
770,15,28,laplace,0.05,0.6989795918367347,0.49999999998214284,0.49999999998214284,1.0
770,15,28,laplace,0.1,0.6658163265306123,0.357142857130102,0.357142857130102,1.0
770,15,28,laplace,0.2,0.45790816326530615,0.32142857141709186,0.32142857141709186,1.0
770,15,28,laplace,0.3,0.5076530612244898,0.32142857141709186,0.32142857141709186,0.8666667342185974
771,39,74,gaussian,0.0,0.9985390796201608,0.9054054053931702,0.9054054053931702,1.0
771,39,74,gaussian,0.05,0.6824324324324323,0.14864864864663987,0.14864864864663987,0.9743589758872986
771,39,74,gaussian,0.1,0.5058436815193573,0.12162162161997808,0.12162162161997808,0.9743589758872986
771,39,74,gaussian,0.2,0.5093133674214755,0.12162162161997808,0.12162162161997808,0.9230769276618958
771,39,74,gaussian,0.3,0.5673849525200877,0.16216216215997079,0.16216216215997079,0.8717948794364929
771,39,74,laplace,0.0,0.9996347699050402,0.9054054053931702,0.9054054053931702,1.0
771,39,74,laplace,0.05,0.6088385682980277,0.21621621621329437,0.21621621621329437,0.9743589758872986
771,39,74,laplace,0.1,0.5997078159240322,0.14864864864663987,0.14864864864663987,0.9487179517745972
771,39,74,laplace,0.2,0.5567932797662527,0.10810810810664719,0.10810810810664719,0.9743589758872986
771,39,74,laplace,0.3,0.5275748721694667,0.10810810810664719,0.10810810810664719,0.9743589758872986
772,22,45,gaussian,0.0,0.8409876543209877,0.44444444443456793,0.44444444443456793,1.0
772,22,45,gaussian,0.05,0.5920987654320987,0.31111111110419754,0.31111111110419754,1.0
772,22,45,gaussian,0.1,0.49037037037037035,0.22222222221728397,0.22222222221728397,1.0
772,22,45,gaussian,0.2,0.4375308641975309,0.24444444443901236,0.24444444443901236,1.0
772,22,45,gaussian,0.3,0.47555555555555556,0.24444444443901236,0.24444444443901236,0.9545454978942871
772,22,45,laplace,0.0,0.8676543209876544,0.44444444443456793,0.44444444443456793,1.0
772,22,45,laplace,0.05,0.5866666666666667,0.28888888888246916,0.28888888888246916,1.0
772,22,45,laplace,0.1,0.500246913580247,0.24444444443901236,0.24444444443901236,1.0
772,22,45,laplace,0.2,0.5348148148148149,0.26666666666074074,0.26666666666074074,1.0
772,22,45,laplace,0.3,0.4864197530864197,0.22222222221728397,0.22222222221728397,0.9545454978942871
773,22,40,gaussian,0.0,0.8962499999999999,0.6749999999831251,0.6749999999831251,0.8181818723678589
773,22,40,gaussian,0.05,0.621875,0.324999999991875,0.324999999991875,0.7727273106575012
773,22,40,gaussian,0.1,0.60125,0.199999999995,0.199999999995,0.8636363744735718
773,22,40,gaussian,0.2,0.5437500000000001,0.199999999995,0.199999999995,0.8636363744735718
773,22,40,gaussian,0.3,0.5075,0.17499999999562502,0.17499999999562502,0.8181818723678589
773,22,40,laplace,0.0,0.9125,0.6749999999831251,0.6749999999831251,0.8181818723678589
773,22,40,laplace,0.05,0.615,0.24999999999375003,0.24999999999375003,0.8181818723678589
773,22,40,laplace,0.1,0.47750000000000004,0.17499999999562502,0.17499999999562502,0.8181818723678589
773,22,40,laplace,0.2,0.5531250000000001,0.199999999995,0.199999999995,0.8181818723678589
773,22,40,laplace,0.3,0.48124999999999996,0.17499999999562502,0.17499999999562502,0.8181818723678589
774,10,17,gaussian,0.0,0.9377162629757785,0.8235294117162628,0.8235294117162629,0.800000011920929
774,10,17,gaussian,0.05,0.820069204152249,0.6470588234913495,0.6470588234913495,0.800000011920929
774,10,17,gaussian,0.1,0.629757785467128,0.470588235266436,0.470588235266436,0.800000011920929
774,10,17,gaussian,0.2,0.5640138408304498,0.470588235266436,0.470588235266436,0.800000011920929
774,10,17,gaussian,0.3,0.5640138408304498,0.470588235266436,0.470588235266436,0.800000011920929
774,10,17,laplace,0.0,0.9688581314878892,0.8235294117162628,0.8235294117162629,0.800000011920929
774,10,17,laplace,0.05,0.5605536332179931,0.4117647058581314,0.41176470585813146,0.800000011920929
774,10,17,laplace,0.1,0.5294117647058822,0.470588235266436,0.470588235266436,0.800000011920929
774,10,17,laplace,0.2,0.47058823529411764,0.2941176470415225,0.2941176470415225,0.800000011920929
774,10,17,laplace,0.3,0.532871972318339,0.470588235266436,0.470588235266436,0.800000011920929
775,27,50,gaussian,0.0,0.9956,0.8999999999820001,0.8999999999820001,0.8518518805503845
775,27,50,gaussian,0.05,0.5984,0.2599999999948,0.2599999999948,0.8518518805503845
775,27,50,gaussian,0.1,0.6239999999999999,0.299999999994,0.299999999994,0.8518518805503845
775,27,50,gaussian,0.2,0.5688,0.1599999999968,0.1599999999968,0.8518518805503845
775,27,50,gaussian,0.3,0.5388000000000001,0.1399999999972,0.1399999999972,0.8518518805503845
775,27,50,laplace,0.0,0.9908000000000001,0.8999999999820001,0.8999999999820001,0.8518518805503845
775,27,50,laplace,0.05,0.6792,0.3599999999928001,0.3599999999928,0.8518518805503845
775,27,50,laplace,0.1,0.5100000000000001,0.11999999999760001,0.11999999999760001,0.8518518805503845
775,27,50,laplace,0.2,0.5196000000000001,0.11999999999760001,0.11999999999760001,0.8518518805503845
775,27,50,laplace,0.3,0.5812,0.21999999999560005,0.21999999999560002,0.8518518805503845
776,15,26,gaussian,0.0,1.0,0.9615384615014793,0.9615384615014793,0.8666667342185974
776,15,26,gaussian,0.05,0.6124260355029585,0.2692307692204142,0.2692307692204142,0.8666667342185974
776,15,26,gaussian,0.1,0.5606508875739645,0.23076923076035502,0.23076923076035502,0.8000000715255737
776,15,26,gaussian,0.2,0.423076923076923,0.1538461538402367,0.1538461538402367,0.8666667342185974
776,15,26,gaussian,0.3,0.49999999999999994,0.2692307692204142,0.2692307692204142,0.8000000715255737
776,15,26,laplace,0.0,0.9985207100591716,0.9615384615014793,0.9615384615014793,0.8666667342185974
776,15,26,laplace,0.05,0.7041420118343196,0.4999999999807692,0.4999999999807692,0.8000000715255737
776,15,26,laplace,0.1,0.5710059171597633,0.2692307692204142,0.2692307692204142,0.8666667342185974
776,15,26,laplace,0.2,0.507396449704142,0.2692307692204142,0.2692307692204142,0.8000000715255737
776,15,26,laplace,0.3,0.5340236686390533,0.2692307692204142,0.2692307692204142,0.7333333492279053
777,24,46,gaussian,0.0,0.9191871455576559,0.6304347825949906,0.6304347825949906,0.875
777,24,46,gaussian,0.05,0.502835538752363,0.2173913043431002,0.2173913043431002,0.875
777,24,46,gaussian,0.1,0.5571833648393195,0.2173913043431002,0.2173913043431002,0.875
777,24,46,gaussian,0.2,0.522211720226843,0.1956521739087902,0.1956521739087902,0.9166666865348816
777,24,46,gaussian,0.3,0.45888468809073724,0.1086956521715501,0.1086956521715501,0.875
777,24,46,laplace,0.0,0.8761814744801513,0.6304347825949906,0.6304347825949906,0.875
777,24,46,laplace,0.05,0.49007561436672964,0.23913043477741022,0.23913043477741022,0.875
777,24,46,laplace,0.1,0.524102079395085,0.2608695652117202,0.2608695652117202,0.875
777,24,46,laplace,0.2,0.45415879017013233,0.15217391304017014,0.15217391304017014,0.875
777,24,46,laplace,0.3,0.5883742911153119,0.17391304347448017,0.17391304347448017,0.875
778,12,19,gaussian,0.0,0.6869806094182825,0.63157894733518,0.63157894733518,1.0
778,12,19,gaussian,0.05,0.7257617728531857,0.47368421050138504,0.47368421050138504,1.0
778,12,19,gaussian,0.1,0.6149584487534626,0.4210526315567867,0.4210526315567867,1.0
778,12,19,gaussian,0.2,0.5401662049861495,0.4210526315567867,0.4210526315567867,1.0
778,12,19,gaussian,0.3,0.4127423822714681,0.21052631577839334,0.21052631577839334,1.0
778,12,19,laplace,0.0,0.7091412742382271,0.63157894733518,0.63157894733518,1.0
778,12,19,laplace,0.05,0.6980609418282548,0.3684210526121884,0.3684210526121884,1.0
778,12,19,laplace,0.1,0.6232686980609418,0.4210526315567867,0.4210526315567867,1.0
778,12,19,laplace,0.2,0.5318559556786704,0.3684210526121884,0.3684210526121884,1.0
778,12,19,laplace,0.3,0.6204986149584487,0.4210526315567867,0.4210526315567867,1.0
779,9,19,gaussian,0.0,0.46439628482972134,0.5263157894459833,0.5263157894459833,1.0
779,9,19,gaussian,0.05,0.45820433436532504,0.4210526315567867,0.4210526315567867,1.0
779,9,19,gaussian,0.1,0.5510835913312693,0.5789473683905817,0.5789473683905817,1.0
779,9,19,gaussian,0.2,0.47987616099071206,0.4210526315567867,0.4210526315567867,1.0
779,9,19,gaussian,0.3,0.5046439628482972,0.5789473683905817,0.5789473683905817,1.0
779,9,19,laplace,0.0,0.46439628482972134,0.5263157894459833,0.5263157894459833,1.0
779,9,19,laplace,0.05,0.5232198142414861,0.5263157894459833,0.5263157894459833,1.0
779,9,19,laplace,0.1,0.523219814241486,0.5263157894459833,0.5263157894459833,1.0
779,9,19,laplace,0.2,0.6377708978328174,0.5789473683905817,0.5789473683905817,1.0
779,9,19,laplace,0.3,0.35913312693498456,0.47368421050138504,0.47368421050138504,1.0
780,44,103,gaussian,0.0,0.9731360165896881,0.7475728155267226,0.7475728155267226,0.8409091234207153
780,44,103,gaussian,0.05,0.6199453294372703,0.1941747572796682,0.1941747572796682,0.8409091234207153
780,44,103,gaussian,0.1,0.5540578753888208,0.13592233009576773,0.13592233009576773,0.8409091234207153
780,44,103,gaussian,0.2,0.5075878970685268,0.11650485436780092,0.11650485436780092,0.8636363744735718
780,44,103,gaussian,0.3,0.43915543406541613,0.10679611650381751,0.10679611650381751,0.8409091234207153
780,44,103,laplace,0.0,0.9793571495899709,0.7475728155267226,0.7475728155267226,0.8409091234207153
780,44,103,laplace,0.05,0.5964746912998398,0.16504854368771796,0.16504854368771796,0.8409091234207153
780,44,103,laplace,0.1,0.4504665849750212,0.08737864077585068,0.08737864077585068,0.8636363744735718
780,44,103,laplace,0.2,0.5486850787067584,0.14563106795975114,0.14563106795975114,0.8409091234207153
780,44,103,laplace,0.3,0.5534923178433405,0.14563106795975114,0.14563106795975114,0.8409091234207153
781,22,41,gaussian,0.0,0.9791790600832837,0.7804878048590127,0.7804878048590126,0.9090909361839294
781,22,41,gaussian,0.05,0.6234384295062463,0.2439024390184414,0.2439024390184414,0.9090909361839294
781,22,41,gaussian,0.1,0.5348007138607971,0.170731707312909,0.170731707312909,0.9090909361839294
781,22,41,gaussian,0.2,0.4640095181439619,0.19512195121475318,0.19512195121475315,0.9090909361839294
781,22,41,gaussian,0.3,0.47114812611540746,0.1219512195092207,0.1219512195092207,0.9090909361839294
781,22,41,laplace,0.0,0.9886972040452112,0.7804878048590127,0.7804878048590126,0.9090909361839294
781,22,41,laplace,0.05,0.5883402736466389,0.21951219511659728,0.21951219511659728,0.9090909361839294
781,22,41,laplace,0.1,0.48958953004164185,0.21951219511659728,0.21951219511659728,0.9090909361839294
781,22,41,laplace,0.2,0.5871505056513979,0.21951219511659728,0.21951219511659728,0.9090909361839294
781,22,41,laplace,0.3,0.3813206424747174,0.048780487803688294,0.04878048780368829,0.9545454978942871
782,33,57,gaussian,0.0,0.9812249923053247,0.824561403494306,0.824561403494306,0.7575757503509521
782,33,57,gaussian,0.05,0.6331178824253617,0.21052631578578027,0.21052631578578027,0.7575757503509521
782,33,57,gaussian,0.1,0.5226223453370268,0.14035087719052017,0.14035087719052017,0.7575757503509521
782,33,57,gaussian,0.2,0.5189289012003694,0.14035087719052017,0.14035087719052017,0.7575757503509521
782,33,57,gaussian,0.3,0.5792551554324408,0.12280701754170514,0.12280701754170514,0.7575757503509521
782,33,57,laplace,0.0,0.9686057248384119,0.824561403494306,0.824561403494306,0.7575757503509521
782,33,57,laplace,0.05,0.667282240689443,0.1578947368393352,0.1578947368393352,0.7575757503509521
782,33,57,laplace,0.1,0.7239150507848569,0.17543859648815022,0.17543859648815022,0.7575757503509521
782,33,57,laplace,0.2,0.5703293321021853,0.12280701754170514,0.12280701754170514,0.7878788113594055
782,33,57,laplace,0.3,0.5364727608494921,0.14035087719052017,0.14035087719052017,0.7878788113594055
783,15,28,gaussian,0.0,0.3852040816326531,0.32142857141709186,0.32142857141709186,1.0
783,15,28,gaussian,0.05,0.49999999999999994,0.32142857141709186,0.32142857141709186,1.0
783,15,28,gaussian,0.1,0.5191326530612245,0.21428571427806123,0.21428571427806123,1.0
783,15,28,gaussian,0.2,0.40433673469387754,0.24999999999107142,0.24999999999107142,1.0
783,15,28,gaussian,0.3,0.39540816326530615,0.178571428565051,0.178571428565051,1.0
783,15,28,laplace,0.0,0.3775510204081633,0.32142857141709186,0.32142857141709186,1.0
783,15,28,laplace,0.05,0.40306122448979587,0.24999999999107142,0.24999999999107142,1.0
783,15,28,laplace,0.1,0.5229591836734694,0.24999999999107142,0.24999999999107142,1.0
783,15,28,laplace,0.2,0.5153061224489796,0.28571428570408164,0.28571428570408164,1.0
783,15,28,laplace,0.3,0.5127551020408163,0.32142857141709186,0.32142857141709186,0.8666667342185974
784,9,16,gaussian,0.0,0.71875,0.6249999999609375,0.6249999999609375,1.0
784,9,16,gaussian,0.05,0.65625,0.6249999999609375,0.6249999999609375,1.0
784,9,16,gaussian,0.1,0.5625,0.6249999999609375,0.6249999999609375,1.0
784,9,16,gaussian,0.2,0.51171875,0.3749999999765625,0.3749999999765625,1.0
784,9,16,gaussian,0.3,0.53515625,0.43749999997265626,0.43749999997265626,0.8888888955116272
784,9,16,laplace,0.0,0.71875,0.6249999999609375,0.6249999999609375,1.0
784,9,16,laplace,0.05,0.296875,0.31249999998046873,0.31249999998046873,1.0
784,9,16,laplace,0.1,0.5859375,0.5624999999648438,0.5624999999648438,1.0
784,9,16,laplace,0.2,0.421875,0.43749999997265626,0.43749999997265626,0.7777777910232544
784,9,16,laplace,0.3,0.3828125,0.31249999998046873,0.31249999998046873,1.0
785,34,73,gaussian,0.0,0.952148620754363,0.6849315068399324,0.6849315068399324,0.8529411554336548
785,34,73,gaussian,0.05,0.5858510039407019,0.20547945205197973,0.20547945205197973,0.8529411554336548
785,34,73,gaussian,0.1,0.5830362169262526,0.21917808218877838,0.21917808218877838,0.8529411554336548
785,34,73,gaussian,0.2,0.5244886470257083,0.16438356164158377,0.16438356164158377,0.8529411554336548
785,34,73,gaussian,0.3,0.433477200225183,0.15068493150478512,0.15068493150478512,0.8235294222831726
785,34,73,laplace,0.0,0.9341339838618878,0.6849315068399324,0.6849315068399324,0.8529411554336548
785,34,73,laplace,0.05,0.5640833176956276,0.09589041095759054,0.09589041095759054,0.8235294222831726
785,34,73,laplace,0.1,0.5954212797898292,0.17808219177838244,0.17808219177838241,0.8529411554336548
785,34,73,laplace,0.2,0.5000938262338149,0.15068493150478512,0.15068493150478512,0.7941176295280457
785,34,73,laplace,0.3,0.4633139425783449,0.08219178082079188,0.08219178082079188,0.7941176295280457
786,10,22,gaussian,0.0,0.8698347107438016,0.7727272726921488,0.7727272726921488,0.9000000357627869
786,10,22,gaussian,0.05,0.6074380165289256,0.545454545429752,0.545454545429752,0.9000000357627869
786,10,22,gaussian,0.1,0.4359504132231405,0.49999999997727274,0.49999999997727274,0.9000000357627869
786,10,22,gaussian,0.2,0.45454545454545453,0.4545454545247934,0.4545454545247934,0.9000000357627869
786,10,22,gaussian,0.3,0.512396694214876,0.545454545429752,0.545454545429752,0.9000000357627869
786,10,22,laplace,0.0,0.8491735537190083,0.7727272726921488,0.7727272726921488,0.9000000357627869
786,10,22,laplace,0.05,0.506198347107438,0.4545454545247934,0.4545454545247934,0.9000000357627869
786,10,22,laplace,0.1,0.3595041322314049,0.40909090907231405,0.40909090907231405,0.9000000357627869
786,10,22,laplace,0.2,0.5330578512396694,0.545454545429752,0.545454545429752,0.800000011920929
786,10,22,laplace,0.3,0.506198347107438,0.545454545429752,0.545454545429752,0.9000000357627869
787,20,28,gaussian,0.0,0.9566326530612246,0.7857142856862245,0.7857142856862245,0.949999988079071
787,20,28,gaussian,0.05,0.5612244897959183,0.21428571427806123,0.21428571427806123,0.949999988079071
787,20,28,gaussian,0.1,0.6020408163265306,0.14285714285204082,0.14285714285204082,0.9000000357627869
787,20,28,gaussian,0.2,0.6288265306122449,0.28571428570408164,0.28571428570408164,0.949999988079071
787,20,28,gaussian,0.3,0.5051020408163265,0.178571428565051,0.178571428565051,0.9000000357627869
787,20,28,laplace,0.0,0.9783163265306123,0.7857142856862245,0.7857142856862245,0.949999988079071
787,20,28,laplace,0.05,0.5637755102040816,0.21428571427806123,0.21428571427806123,0.949999988079071
787,20,28,laplace,0.1,0.5382653061224489,0.10714285713903061,0.10714285713903061,0.949999988079071
787,20,28,laplace,0.2,0.6658163265306123,0.07142857142602041,0.07142857142602041,0.949999988079071
787,20,28,laplace,0.3,0.5471938775510204,0.178571428565051,0.178571428565051,0.949999988079071
788,26,48,gaussian,0.0,0.9292534722222223,0.6041666666540799,0.6041666666540799,0.884615421295166
788,26,48,gaussian,0.05,0.5859375,0.1874999999960938,0.18749999999609376,0.9230769872665405
